user_id,user_type,location_id,selected_category_ids
prof_3095,professional,15,95;97;98
prof_3096,professional,5,15;16;17;18;19
prof_3097,professional,7,21;23;24;26
prof_3098,professional,6,23;25
prof_3099,professional,14,42;43
prof_3100,professional,9,1;3;4;6
prof_3101,professional,15,50
prof_3102,professional,14,54
prof_3103,professional,2,87;88;89;91
prof_3104,professional,7,31;32
prof_3105,professional,15,10;13;14;16
prof_3106,professional,11,92
prof_3107,professional,15,86;89;90
prof_3108,professional,12,64;66
prof_3109,professional,14,49;51;52;54
prof_3110,professional,11,10;12;13
prof_3111,professional,6,31;32;33
prof_3112,professional,4,76;77;79
prof_3113,professional,14,94;96;97;98;99
prof_3114,professional,15,30;31;32;33
prof_3115,professional,7,38
prof_3116,professional,9,9;12;13;15
prof_3117,professional,1,60
prof_3118,professional,7,17;20
prof_3119,professional,2,81;83;84;86
prof_3120,professional,9,94;96;97;99
prof_3121,professional,11,63;65
prof_3122,professional,10,60;61;62;65
prof_3123,professional,4,51
prof_3124,professional,13,73;74;75;76
prof_3125,professional,13,81;84;86;87
prof_3126,professional,5,64
prof_3127,professional,8,3;5;8
prof_3128,professional,8,97;99;100
prof_3129,professional,5,59;61;62;64
prof_3130,professional,11,91;92;94
prof_3131,professional,7,8;10;11
prof_3132,professional,15,3;5;6;7
prof_3133,professional,12,1;2
prof_3134,professional,13,11;12;13
prof_3135,professional,12,93;95;96;97;98
prof_3136,professional,1,82;84
prof_3137,professional,14,99
prof_3138,professional,15,33;35
prof_3139,professional,15,88;91
prof_3140,professional,13,5;6;7
prof_3141,professional,9,57;58
prof_3142,professional,11,71;73
prof_3143,professional,11,6;8;9;10
prof_3144,professional,2,82;84
prof_3145,professional,9,54;56;57;60
prof_3146,professional,5,43;46;47;48
prof_3147,professional,5,45;48
prof_3148,professional,3,92;93;94
prof_3149,professional,7,52;53;55
prof_3150,professional,2,68
prof_3151,professional,13,26;27;29;30
prof_3152,professional,6,91;92
prof_3153,professional,6,18
prof_3154,professional,7,99;100
prof_3155,professional,15,62;65
prof_3156,professional,12,98;100
prof_3157,professional,9,59;62;64
prof_3158,professional,7,10;12;13;15
prof_3159,professional,9,73;75;76
prof_3160,professional,10,85;87;88;89;90
prof_3161,professional,13,10;11
prof_3162,professional,3,52
prof_3163,professional,2,63
prof_3164,professional,14,51;52;54;57
prof_3165,professional,10,51;54
prof_3166,professional,9,89;92;93
prof_3167,professional,9,33;35;37
prof_3168,professional,2,79;80
prof_3169,professional,11,2;3;4;5
prof_3170,professional,14,51;52
prof_3171,professional,5,24;25;28
prof_3172,professional,2,13;14
prof_3173,professional,9,18;19;20;21;22
prof_3174,professional,2,82;83;85;87
prof_3175,professional,12,65;68
prof_3176,professional,7,100
prof_3177,professional,15,14;17
prof_3178,professional,4,79;80
prof_3179,professional,2,78;79;80
prof_3180,professional,8,73;76
prof_3181,professional,2,93;95
prof_3182,professional,14,90;91;92;93
prof_3183,professional,4,56;59
prof_3184,professional,5,89
prof_3185,professional,4,99
prof_3186,professional,13,15;17
prof_3187,professional,2,50
prof_3188,professional,4,30;32
prof_3189,professional,15,1
prof_3190,professional,6,83;86;87;89
prof_3191,professional,9,62;64
prof_3192,professional,7,45;48
prof_3193,professional,14,22
prof_3194,professional,7,85;86;88
prof_3195,professional,9,81;82;83;85
prof_3196,professional,12,18;19;21
prof_3197,professional,10,43;44;46;48
prof_3198,professional,15,48;50;51;52;53
prof_3199,professional,9,41
prof_3200,professional,13,2;3;5
prof_3201,professional,5,12;13
prof_3202,professional,8,69;70
prof_3203,professional,4,62;64
prof_3204,professional,3,1;2;4
prof_3205,professional,12,1
prof_3206,professional,9,72;75;76
prof_3207,professional,15,29;30;32;33
prof_3208,professional,11,71;72
prof_3209,professional,4,78
prof_3210,professional,5,16;17;19;21
prof_3211,professional,14,87;88;90
prof_3212,professional,1,73
prof_3213,professional,11,8;10;11;12
prof_3214,professional,1,68
prof_3215,professional,2,67;68;69
prof_3216,professional,10,74;76;77
prof_3217,professional,7,29;30;31;32;34
prof_3218,professional,8,88;89
prof_3219,professional,12,66
prof_3220,professional,13,90;93;94;96
prof_3221,professional,1,5;6;8;10
prof_3222,professional,6,40
prof_3223,professional,2,14;15
prof_3224,professional,9,60;62
prof_3225,professional,15,54;55;56;57
prof_3226,professional,15,95;96;97
prof_3227,professional,14,52;54;56
prof_3228,professional,10,26;27;28;29;30
prof_3229,professional,14,34;36
prof_3230,professional,6,32
prof_3231,professional,13,77;80
prof_3232,professional,15,53;55
prof_3233,professional,2,78;81;82;84
prof_3234,professional,14,88
prof_3235,professional,1,20;22
prof_3236,professional,4,94;95;96;97
prof_3237,professional,12,16;19;21
prof_3238,professional,1,47;49;50
prof_3239,professional,8,30;33;34;36
prof_3240,professional,14,1;4;7
prof_3241,professional,14,49;52;55
prof_3242,professional,14,14
prof_3243,professional,4,63;64
prof_3244,professional,2,22
prof_3245,professional,9,95;96
prof_3246,professional,10,42;43;44;45
prof_3247,professional,11,50
prof_3248,professional,3,72;75;76
prof_3249,professional,13,96;98;99;100
prof_3250,professional,7,37;38;40;43
prof_3251,professional,4,64
prof_3252,professional,8,52;53;54
prof_3253,professional,10,55;58;59;60
prof_3254,professional,11,14
prof_3255,professional,8,22;25;26;27
prof_3256,professional,13,14;15;17;20
prof_3257,professional,6,43;44;45;46
prof_3258,professional,3,28;30
prof_3259,professional,2,60;61;64
prof_3260,professional,11,42;43
prof_3261,professional,7,34;35
prof_3262,professional,6,69;72;75
prof_3263,professional,13,39;41;42
prof_3264,professional,14,14;15;16
prof_3265,professional,5,69;72;73;75
prof_3266,professional,10,25
prof_3267,professional,4,20;23;25
prof_3268,professional,7,42;43;44;45
prof_3269,professional,10,24;26;28;29
prof_3270,professional,12,51;54
prof_3271,professional,1,11;13;14
prof_3272,professional,5,23
prof_3273,professional,4,2
prof_3274,professional,3,3;4;5;6;7
prof_3275,professional,11,24
prof_3276,professional,6,38
prof_3277,professional,14,16;17;19;20
prof_3278,professional,11,84;86;87
prof_3279,professional,11,30
prof_3280,professional,10,42
prof_3281,professional,15,55;57;60
prof_3282,professional,10,19;20;22;25
prof_3283,professional,15,9;12
prof_3284,professional,10,66;68;71
prof_3285,professional,12,85;86
prof_3286,professional,14,89;90;91;92;93
prof_3287,professional,7,16;19
prof_3288,professional,1,66;67;69;70
prof_3289,professional,11,27
prof_3290,professional,3,62;64;65
prof_3291,professional,3,30;32;33
prof_3292,professional,12,92;95
prof_3293,professional,4,74;77
prof_3294,professional,2,10;12;13;14
prof_3295,professional,12,11;12;13;14;15
prof_3296,professional,10,50
prof_3297,professional,13,83;85;86
prof_3298,professional,4,28;30;31;34
prof_3299,professional,4,51
prof_3300,professional,12,9;12
prof_3301,professional,15,13;14;15;17
prof_3302,professional,5,66;67;69
prof_3303,professional,4,92;95;96
prof_3304,professional,9,75;76
prof_3305,professional,11,9;12
prof_3306,professional,2,5;6;8;10
prof_3307,professional,5,41;42
prof_3308,professional,10,88;89;91
prof_3309,professional,8,77
prof_3310,professional,15,17;19
prof_3311,professional,1,70;72;74
prof_3312,professional,5,69;70;71
prof_3313,professional,2,32;33;34;35
prof_3314,professional,6,6;7;9;12
prof_3315,professional,3,61;62;64;65;66
prof_3316,professional,7,95;98
prof_3317,professional,9,93;94;96;98
prof_3318,professional,7,71;72;74
prof_3319,professional,4,48
prof_3320,professional,11,10
prof_3321,professional,3,6;8;9;11
prof_3322,professional,2,30;32;34
prof_3323,professional,2,30;32;34
prof_3324,professional,15,28
prof_3325,professional,15,64;66;67
prof_3326,professional,6,35;38
prof_3327,professional,15,13
prof_3328,professional,1,59
prof_3329,professional,3,46;49;51
prof_3330,professional,10,19;20;21;24
prof_3331,professional,13,91
prof_3332,professional,2,42
prof_3333,professional,4,72
prof_3334,professional,8,64;67;68
prof_3335,professional,1,55;56;57;58
prof_3336,professional,14,60
prof_3337,professional,4,83;85
prof_3338,professional,9,93;95
prof_3339,professional,12,55;56;57;59
prof_3340,professional,11,40;42
prof_3341,professional,9,25;26;27;28;29
prof_3342,professional,15,12;13;14
prof_3343,professional,14,34;35;36
prof_3344,professional,14,34;37
prof_3345,professional,1,14;15
prof_3346,professional,7,47;49
prof_3347,professional,3,91;94;96;97
prof_3348,professional,7,60;63;66
prof_3349,professional,4,63;64;66;69
prof_3350,professional,8,21;22;23;25
prof_3351,professional,9,70;72;74
prof_3352,professional,2,80
prof_3353,professional,5,70;71;72;75
prof_3354,professional,9,86;87;88
prof_3355,professional,4,61;64
prof_3356,professional,6,40
prof_3357,professional,1,1;2;4;6;7
prof_3358,professional,10,73;74;75;76
prof_3359,professional,2,56
prof_3360,professional,11,46;48;49;50
prof_3361,professional,7,76
prof_3362,professional,6,4;5
prof_3363,professional,6,30;31;32;34
prof_3364,professional,10,7;10
prof_3365,professional,14,60
prof_3366,professional,5,84
prof_3367,professional,2,83;84;85;87
prof_3368,professional,3,93
prof_3369,professional,1,23;25
prof_3370,professional,3,8;9
prof_3371,professional,6,58;61;63
prof_3372,professional,14,77;79
prof_3373,professional,11,42;43;44;46
prof_3374,professional,14,62;63;65;66
prof_3375,professional,10,34
prof_3376,professional,15,53;54;56;57;59
prof_3377,professional,10,82;85;86
prof_3378,professional,12,10;12;13;14
prof_3379,professional,13,76
prof_3380,professional,9,88;89
prof_3381,professional,8,34;35;36;37;39
prof_3382,professional,6,37;40
prof_3383,professional,11,4;7;9;10
prof_3384,professional,11,26
prof_3385,professional,8,47;50;51
prof_3386,professional,5,69;72;75
prof_3387,professional,11,98;99
prof_3388,professional,4,7;8;10;13
prof_3389,professional,14,22;25
prof_3390,professional,15,42;43;45;46
prof_3391,professional,4,6;9
prof_3392,professional,15,22;24;25
prof_3393,professional,6,52;55
prof_3394,professional,15,51
prof_3395,professional,13,54;57
prof_3396,professional,12,57;59
prof_3397,professional,6,73;74
prof_3398,professional,5,45;46;47;48
prof_3399,professional,8,1;4
prof_3400,professional,7,81
prof_3401,professional,9,89
prof_3402,professional,4,97;98;99
prof_3403,professional,13,83;86
prof_3404,professional,3,10
prof_3405,professional,5,57;58;59;60
prof_3406,professional,3,70;72;73;75
prof_3407,professional,15,51;52
prof_3408,professional,3,82
prof_3409,professional,8,65;67;68;69
prof_3410,professional,5,81
prof_3411,professional,7,7;8;9;11
prof_3412,professional,5,35;37;38
prof_3413,professional,3,8;10;11
prof_3414,professional,10,79;81
prof_3415,professional,4,21;23;25;26
prof_3416,professional,4,66;67;69;71
prof_3417,professional,9,67
prof_3418,professional,3,69;70;71;73;74
prof_3419,professional,8,68;70
prof_3420,professional,7,68;71;72;73;74
prof_3421,professional,8,1;2;5
prof_3422,professional,13,3
prof_3423,professional,13,80;83
prof_3424,professional,8,19
prof_3425,professional,8,6
prof_3426,professional,11,48
prof_3427,professional,4,73;74;76;77;79
prof_3428,professional,5,59;60
prof_3429,professional,9,49;51;52;54;55
prof_3430,professional,11,74;76;77
prof_3431,professional,4,55;57;59
prof_3432,professional,6,11;12
prof_3433,professional,15,18;19;21;22
prof_3434,professional,7,13;14;15;16
prof_3435,professional,1,88;89;90;91;93
prof_3436,professional,13,89;92
prof_3437,professional,7,3;5
prof_3438,professional,11,35;36;37;38
prof_3439,professional,10,40;43;45
prof_3440,professional,1,73;75;76;78
prof_3441,professional,8,52;55;58
prof_3442,professional,9,9;10;11
prof_3443,professional,3,55;56;57;58
prof_3444,professional,15,72;75
prof_3445,professional,2,10;11
prof_3446,professional,5,92;93
prof_3447,professional,7,9;11;12
prof_3448,professional,2,23;26
prof_3449,professional,2,33;34;36;38;39
prof_3450,professional,13,74
prof_3451,professional,11,43;44;45
prof_3452,professional,4,97;98
prof_3453,professional,6,20;23
prof_3454,professional,8,8;10;11
prof_3455,professional,12,47;48;49;50;51
prof_3456,professional,4,61;64;65;66
prof_3457,professional,15,47;50;51;53
prof_3458,professional,9,11;13;14;15
prof_3459,professional,7,47;48;49;50;52
prof_3460,professional,10,73;74
prof_3461,professional,5,99
prof_3462,professional,14,53;54;55
prof_3463,professional,6,89;91
prof_3464,professional,1,51;52;53;54;56
prof_3465,professional,13,14;17
prof_3466,professional,13,9;12;13;15
prof_3467,professional,14,84;86;87
prof_3468,professional,1,93;94;95;96;98
prof_3469,professional,3,11;13;14
prof_3470,professional,4,26
prof_3471,professional,7,25;27
prof_3472,professional,6,32;34;35;37
prof_3473,professional,14,74;76;77;79;80
prof_3474,professional,4,97;99
prof_3475,professional,14,51;53;56
prof_3476,professional,14,34;37
prof_3477,professional,13,89;92;93
prof_3478,professional,5,81;83
prof_3479,professional,10,57;58;59;61;62
prof_3480,professional,13,87;89
prof_3481,professional,2,97;99
prof_3482,professional,3,99
prof_3483,professional,12,82;83;85;87
prof_3484,professional,3,64;66
prof_3485,professional,13,83;84;86;87
prof_3486,professional,1,8;10;11;14
prof_3487,professional,9,9;11;12;13
prof_3488,professional,10,21;22;23
prof_3489,professional,3,13;14;15;16
prof_3490,professional,6,15;16
prof_3491,professional,10,18;19;21;22;24
prof_3492,professional,14,71;73
prof_3493,professional,5,15;18
prof_3494,professional,4,34;36
prof_3495,professional,2,91;94
prof_3496,professional,14,22
prof_3497,professional,5,21
prof_3498,professional,12,63;64;65;67
prof_3499,professional,10,28;31;32;34
prof_3500,professional,8,98;99;100
prof_3501,professional,9,96;99
prof_3502,professional,12,88;89;90;91;92
prof_3503,professional,12,23;24;25
prof_3504,professional,13,89;90;91;92
prof_3505,professional,7,87;88;90
prof_3506,professional,9,24
prof_3507,professional,7,70;72;73;76
prof_3508,professional,9,25
prof_3509,professional,5,87;88;90;91;92
prof_3510,professional,4,77;79
prof_3511,professional,12,29;30
prof_3512,professional,11,67;69;71;72
prof_3513,professional,5,34;37;40
prof_3514,professional,14,5;8;9;11
prof_3515,professional,6,94;97;98
prof_3516,professional,13,91;94;97
prof_3517,professional,3,53;54;56;57
prof_3518,professional,8,57;58;60;62
prof_3519,professional,1,48;49;51;54
prof_3520,professional,13,73;74;75;76
prof_3521,professional,2,12;13;16
prof_3522,professional,1,10;12;13;15
prof_3523,professional,10,44;45;46;47;48
prof_3524,professional,3,34;36
prof_3525,professional,13,89;92;93
prof_3526,professional,3,45
prof_3527,professional,13,27;28;29;32
prof_3528,professional,3,60;62;63;66
prof_3529,professional,5,10;13
prof_3530,professional,9,73;76;79
prof_3531,professional,10,33;34
prof_3532,professional,6,96;99
prof_3533,professional,5,49;50;52
prof_3534,professional,1,91;92;94
prof_3535,professional,9,35;38
prof_3536,professional,9,81
prof_3537,professional,10,63;64;65;67
prof_3538,professional,6,97;99
prof_3539,professional,12,47;50
prof_3540,professional,6,90
prof_3541,professional,4,17;18;19
prof_3542,professional,8,11;12;13;15
prof_3543,professional,13,79;80;81
prof_3544,professional,8,96;97;98
prof_3545,professional,10,48;49;51;52
prof_3546,professional,13,72;74;75;77
prof_3547,professional,14,80
prof_3548,professional,2,6;7
prof_3549,professional,2,12
prof_3550,professional,15,31
prof_3551,professional,3,51;53;54;55;56
prof_3552,professional,5,100
prof_3553,professional,11,56;58
prof_3554,professional,15,82;83;85
prof_3555,professional,10,27;29;30
prof_3556,professional,5,51;52;53;56
prof_3557,professional,11,70;72;73
prof_3558,professional,11,20;22;24;25
prof_3559,professional,7,68
prof_3560,professional,3,1;3
prof_3561,professional,5,46;48
prof_3562,professional,15,7
prof_3563,professional,11,81;83;84;85;87
prof_3564,professional,11,13;14;16;17
prof_3565,professional,9,73;75;76;78
prof_3566,professional,1,27;29
prof_3567,professional,10,55
prof_3568,professional,13,74;76
prof_3569,professional,13,80;81;83
prof_3570,professional,6,73
prof_3571,professional,1,94;95;96
prof_3572,professional,7,8;11
prof_3573,professional,3,44;45;48
prof_3574,professional,7,82;84;85
prof_3575,professional,2,70;73
prof_3576,professional,12,41;44;47
prof_3577,professional,13,22;23
prof_3578,professional,4,32;34;35
prof_3579,professional,15,45
prof_3580,professional,7,65;67;70
prof_3581,professional,15,23
prof_3582,professional,7,2;4;5;7
prof_3583,professional,3,54;55;57;58
prof_3584,professional,13,51;52;53;54
prof_3585,professional,14,34;36;37
prof_3586,professional,15,21;22;24
prof_3587,professional,6,34;35;36
prof_3588,professional,10,1
prof_3589,professional,9,22;23;25
prof_3590,professional,7,5;6;7
prof_3591,professional,3,83;85
